session_id,profile_deviation_score,iforest_anomaly_score
8aeb846d-49b,2.0395836119033963,0.08561549752766862
2cd8e952-df4,1.2928482903056104,-0.0368241370395469
8aa5b874-945,1.4244449056847288,-0.040940681323086814
e4c11d16-cf5,1.3278948196798936,-0.0691610633270372
3846009d-bab,1.3163777405223498,-0.08972095386168177
11cd5ef6-3a1,1.6888500557680044,-0.05772138056379539
aec9b6c1-7fe,1.4912996546320567,-0.08139230517074814
71bf237f-b4d,1.6745565587731615,-0.04983319831803029
10fd4548-750,1.7856791240642822,-0.06534367213387965
a9abbc43-8de,1.5257216516924361,-0.05544779076736117
d2cf6686-d77,1.0548178798095849,-0.0666368835432708
898fd3cf-1d3,1.2616188852335521,-0.08536057607353831
9c830bb4-533,1.0095359851920018,-0.06860937327722111
3a316ab4-9d6,2.2895425129039335,-0.050050765400226405
63ed2b37-9e5,1.4653886262178122,-0.05752973184163296
5ecaf7a3-10f,2.4031168398360787,0.012638679727132729
ee32c14c-f72,2.1362536880574967,0.0018020682905393048
583e3365-786,1.1587189858787865,-0.06841007851727965
fce99dcb-ff1,1.6155206977928063,-0.025163739709045396
7c1f6dcb-fcc,1.262393450705147,-0.08187329246753994
d88d5779-a8d,1.5478841533423182,0.007199421039528309
4d1de8ac-7dd,2.1497480829470046,-0.04394903969072078
67b8e9f8-f9b,1.1678787293980661,-0.06631801273494414
e1b80675-4a5,1.1208148448647017,-0.07276383891381494
89538584-14b,1.9864072252306433,-0.07103118633528077
7ca7500f-34c,1.4655417379257596,-0.04626296472545699
f1260d9c-26a,1.0455527792773331,-0.07430173508091548
290ece1a-7ef,1.8644656178406431,-0.04727392648998624
311a01ea-e7a,1.0717297270855575,-0.06683592579062397
87e7f2b5-f2d,1.3147904819661238,-0.08152269608010526
84db20fa-d64,1.199492241276221,-0.041958674551858643
cbe366ed-7c5,1.194886264395535,-0.04127431601058379
7c9ac99e-038,1.1433776089238268,-0.012824486749420216
51b2a679-40c,1.8537411834740816,-0.06931451201490185
27ac53dc-f23,1.6451349150044678,-0.009579329287223382
0526d3ee-7c4,1.2931981797038676,0.0011360049049876642
c6ac9ae5-b88,1.2090634605658295,-0.03670990387855655
6ac28d4b-a22,1.6334262667693253,-0.07967689896930019
b7802083-0e5,1.660730206072184,-0.0621708486205137
2f35622f-f24,1.1583910344218786,-0.058745098228840054
137e05c4-e91,1.322785613716247,-0.046554613319143956
9ac34c1e-84d,1.3171280388338087,-0.01057447216415075
7aa5b9b2-0ae,2.930309716587933,0.04630225188821213
25453282-105,1.557313964151369,-0.08234558951928522
6dff3a5c-b5c,1.723916735858655,-0.04305592961574206
858b4215-7f0,2.0591341987618055,0.012559483371246905
32fffad5-967,1.6889583350022925,-0.03189903136381833
1a0d0489-a21,1.64707804416287,-0.06536741346547292
4e4aef33-d72,1.33210423481379,-0.0007245613007685336
0aed7f58-492,1.252790033969517,-0.06199188685251755
6dd919de-fe1,1.6424052739341248,-0.06630256927701494
a3af0629-49c,1.2064362600704601,-0.07071985982620516
d40fa2c4-2bf,1.5744476504061866,-0.08135098732073803
5c4d232d-274,1.8786286722582781,-0.07327316521178917
df17e2f3-44f,1.176905144378227,-0.06603588030643459
07794f7f-5ad,1.1635060969571214,-0.07806798582608532
0503331f-fb9,1.146678199423071,-0.017761516749160655
8985aff2-fda,1.4058725044845453,-0.059662433068797205
cc72d4f2-453,1.654117960087261,0.012975145312133729
258dc6a9-614,1.53929347080128,-0.06292514610230959
14b893bc-c56,2.1970545668380908,-0.008826067677485838
239aecb0-0df,2.210013895072952,0.025127519267769904
7f0f32d0-7fa,1.5431161921865557,-0.06812420760966875
e5b1c6b3-226,1.731351161451948,-0.009667892808875034
56f1acb1-e7a,1.6399766307922703,-0.04818317288623952
5cecd2de-ce7,1.5347089262630398,-0.07731969563040447
cc632f7f-192,1.3448078481942558,-0.05546334828682531
548ebedd-86c,1.6785252234195638,-0.04551293979774812
21bd1c55-e73,1.8712360510162518,-0.014251809847071362
2f98eacb-7af,1.9015457835066165,-0.0720506902469707
ba26aeb4-8c0,2.4061061219285094,-0.03460898512708077
409b7919-35b,4.306852214930578,0.07945648573300146
afc6965d-7d1,1.9041448692439404,0.020865320947756505
cd7fe6bd-95c,1.4079565544912511,-0.004447271151313714
47968c77-408,3.2719127193262203,0.07812195641562214
809d1d32-ca0,1.5131552513630173,-0.02943594300270902
f4c5c1f2-163,1.7440691737917002,-0.03759363773452984
0e4a36ca-cd7,1.5965545355208834,0.024002980927667172
8a0520e7-753,1.5957586090712435,-0.04578513975602261
a7d4ac04-c60,1.666728812004494,-0.016030814318206188
390caa93-c49,1.7224449891159692,-0.04500111331559592
7ed97cb2-977,1.3503306908929222,0.012280090534788513
d377798e-8a5,1.5317029233905863,-0.027807310406335384
81c575b4-c38,1.626159821733366,-0.008736828750317949
796fcbb8-45b,2.7618685162513095,0.12709176644351683
7b714363-4f3,1.6543005055036124,-0.04495416630506788
e31f1373-1eb,1.6661792272405336,-0.021122949046512796
e04b3ca8-8dc,1.4570564821210443,-0.04886845837966386
cf922b76-7de,1.9203741019208356,-0.02704554348673327
94ca7fb5-274,1.3521757432719812,-0.024091630011512433
ba5a428b-f66,1.9993781005897953,-0.01980704602325184
debdbfcd-ec4,1.681454271643319,0.00082389734171473
9198d480-000,1.7670905627141518,-0.04938451893449303
0a4fc88d-5a5,1.3406251706161572,0.008942944696098576
258ca4b0-3fb,1.5614065975092728,-0.03138188572547501
3b5404c7-49f,1.3770187241967742,-0.03221048159541573
9946fa47-1ac,1.6522176606593597,-0.007168368330787156
755d36c2-f61,6.516759025889531,0.11430235934151556
43a5744e-771,3.4228844143577795,0.0705778962514132
5205e88c-9dd,1.2600486776208994,-0.039464576254667205
06cceb03-caa,2.1556708209017197,-0.026298513228745213
06e011dc-c2e,1.35611500838628,-0.037126509795179286
75ab3f44-d5e,1.8787611030440001,-0.026106366545819604
649dbe8d-efb,9.910006664923483,0.10601185187959972
f0d8feb7-ef7,1.8728925967918415,0.021143063738068513
0bb59904-d43,1.8496964601881034,0.020296438028773123
86a55e14-fcf,1.9170655578748186,-0.015102813257066805
de3d399a-ee0,1.7427439179476396,-0.039748425117305586
a16bfbe0-b72,1.5482731240663168,-0.006474160377351101
bd10920b-a2c,1.5885874820372883,-0.033802066360367256
99d1f07d-1c7,1.4939348053775225,-0.023483812433421625
1d99d2af-16c,2.4953868705115982,0.0035081592524653926
b91bbcf9-50a,1.3243846473118985,-0.04549303525678855
a92b8321-b21,1.4494111775327396,-0.02963969672589578
84685392-7fd,1.6791395740467414,0.0022268139563639266
a06d257c-d73,1.9443107558569739,0.003360590322512347
3a00bd55-fe5,1.7469580401931757,-0.04517545525135125
8747ee4f-382,1.5499723036785293,-0.023615044048654776
f06f8e30-734,1.765412132968717,0.007046392794167744
dcd98a6c-df9,1.8210170781147048,-0.02565431757363501
97c5787d-42b,1.782405515108549,-0.04404315250602442
69114843-191,1.6164945960628154,-0.03966026608644585
e41a3022-3fe,1.5787070221120505,-0.013339183397381715
fac191e4-4c6,1.7040773218053042,-0.02330479204252428
d4b623b0-43a,1.4211472054376617,-0.0292034729925692
d9043a49-f18,2.856415013459028,0.031035038871416454
2eb88212-569,5.393210650628365,0.11404882751916245
95a51823-130,1.7020815115538963,-0.017712658049577723
9cced726-869,1.4526756074169935,-0.05748576836020575
5c2ba5a2-43d,1.7702789506778795,-0.01580598501801095
3d59b1f5-e48,1.8092645769632965,0.0027660014021120283
f81f9c8d-e11,1.4043937358454455,-0.0584621239494838
abd0d937-f4f,1.869617274601723,0.11879730151147938
421bf58c-1af,1.3768580320222388,-0.05910293259044852
e3087b7a-49d,1.5853859719631656,0.1027560688978022
aa691d10-815,1.9320755882763718,0.0037119998549287603
d4abb10e-a9d,1.7849145673062727,0.1073840955334825
913738a8-e19,1.6573826404402607,-0.040325148872792704
3e2fb949-349,2.345990426772387,0.02169984378536083
d61e4e72-57e,1.4402206188340654,-0.029144416938466533
dae2af7d-8d8,1.6415931481344386,-0.03386959987138005
dd331790-0f0,1.7103340718238202,0.01421425494679629
0fd6efe2-f57,1.3839203540133371,-0.042234796349402026
ecceb3ce-288,1.957592251957657,0.0006835557726482255
fd4d988b-925,1.3969359190013246,-0.034260772216499424
9873ad4d-88a,1.429796047026134,0.11879730151147938
85143d91-1b0,1.768853554307952,0.11471049236944564
0f6b3c4a-b3c,1.573467193522338,-0.0338612908120014
f375ba66-68e,2.1744808409874987,-0.06424884259310293
7d7a6478-6c6,1.7103239863205584,0.11450257518647455
163c68a5-eb2,1.583800587788105,-0.03884677887091581
f00a2743-439,1.597568674383204,0.11450257518647455
f9d92161-1b4,1.9198759311033509,0.10154770427635562
78f94eb6-b64,1.728927872579713,-0.03865550404575269
a763caa2-780,1.7416069360388595,-0.032869952478255304
9cfa34b4-d39,1.5285503375245897,0.025484921642198066
aefd624e-aac,1.5859490870522082,-0.04173872945618773
656928cf-a69,1.515235891785399,-0.06569394173522525
75f6f959-aae,1.3704820529118655,0.025640841774974943
b980dae0-daf,1.4204700554778138,-0.00841711369438386
6a6ef9d9-b81,1.3795647980475463,-0.04310869253211247
bc6308a0-3e2,1.8888713176858314,-0.06001335120237705
1ed3f454-05f,1.3937516798320586,-0.02299383539564792
6fe0e251-515,1.9285030807961316,0.0777593506905746
b579d457-beb,1.556264464477398,-0.026823303130247333
e49bb851-758,1.4797026605221422,-0.04402199863620282
b072e041-e7f,1.56423518542568,-0.05339310392880492
eaa035cf-706,1.5639716915468758,-0.021527246962054603
b1703719-51d,1.5318426257938986,-0.050221083095762675
9af59a76-879,1.904801770959661,-0.005096887717709997
1dd5b2d8-227,2.311906854303425,-0.02493708702822589
811d29d2-075,1.4966789852004017,-0.030967965234546646
6fa12ab5-185,1.6313827872089999,-0.0262323054905797
21aea6fa-6a3,1.451766769808752,-0.043174346690034004
6ed592d6-e69,1.5509403085973081,-0.01888179588137584
2ac58e80-b08,1.7839426673359273,-0.03305571786372935
b4113298-de8,1.3102050270123828,-0.05916328877312427
787fba24-7ac,4.423204772347513,0.06577057975684664
ce6050d4-598,1.5224559918020035,0.1116262542747758
4e82405a-67a,1.856090358519489,0.06947670166653253
0ae49a07-83d,1.7837882685548712,-0.037984523732331354
a29e7431-db1,1.8286705198972264,0.020258607777266624
c9253669-54f,1.6703168817542022,-0.03420487834598923
d19eb40c-b69,1.4648868631306344,-0.012738730259664377
2c89514e-9c8,1.8534753174535241,0.0040543690877097305
df4934fa-977,2.038655726465917,-0.006427448813335679
e1194512-fb7,1.8531983104333465,0.07436133041966997
6d492cc1-7ba,1.31778810295151,-0.048229265729029025
8e181d54-c9e,2.2589966351005106,0.017009882606225046
89e6988c-af3,1.4576242318555264,-0.07598095758269496
f96552ed-139,1.4245763313690103,-0.04124401717805409
71a48c6b-aae,1.7262852622861662,0.0627802097982002
77e72703-9a3,1.5727787683029208,-0.022663047501400746
ce7f56a5-eb6,1.6300397218083402,-0.07326419129887174
ecd00e5f-e30,1.694006044103495,0.012352892907688928
165f6ce1-da9,2.669530787778313,0.1117806284193924
1e5edb33-aff,2.5282258753166467,0.01892283212145518
07d9c991-41f,1.1873760616859805,-0.07017794351738665
9ca936c1-fc0,1.9208801091868677,0.09786636288983042
a54161e7-8c1,1.460560997400674,-0.01728710141689971
37087d5f-019,1.9220467370542869,-0.0037901405789191878
845f5ca2-4f4,1.7371016699334414,0.06404634076942972
41575d86-5b0,1.6854159378620577,0.09328214946304247
eb5fbfac-477,1.7737378573597602,-0.024873744989459212
86f74c9b-546,1.3185513161395943,0.10366293239359414
f632ca21-a21,1.5380522252130344,-0.0006321167425873964
3d873900-8bd,2.173027606734194,0.01400886944884494
0cad214c-42c,1.2696520228085109,0.005267406595930946
4606b59b-8f6,1.4126196880881816,-0.05298778734051629
21f31ac9-9ff,1.699880632472157,-0.07680529894204763
0c160e8e-c66,1.428920269546323,-0.033389663750807375
09ef1d71-b12,1.8400440171320955,-0.006426925506295533
30f01998-a14,1.465730225620476,0.09313663924109439
7b4b381d-94a,1.6512371921627378,0.05068446615451716
18aefa05-af4,2.5040479828667097,0.10614460831928563
3006e773-9bf,1.3393537462930052,-0.019109352979866157
0664c371-43f,1.3532859218225073,-0.04415984311790533
a23a6c37-9c5,2.562044625108552,-0.02068109077907615
f73f2991-613,1.3656868405537974,0.08976874622551945
6d76c608-ea6,2.147886270434796,-0.035009570137737145
8955cb8c-ce5,1.6186422478960676,-0.04796906164700243
c393eb8a-7dc,1.259718281749035,-0.0070001204739903455
91b4f685-531,5.9033310930078855,0.06298540804879338
cfbcc98d-777,1.3096903214969238,0.1000480240969982
2427a49d-885,1.4730661447011828,0.0809559772692956
2f310a63-616,1.6361412546869771,-0.01565554315940826
f872b1af-f05,1.5121657862753484,-0.049063137877212615
fbd285c1-7d3,1.744028858972952,0.0659383025801401
fbbae14a-337,1.747154676077221,-0.04890131220631316
e37822e9-f4e,1.2849873846444495,-0.04857962639927821
5b038314-361,1.4837770316193366,-0.040128245066577695
509ff49e-0a5,1.7785930735535405,-0.05172362848015977
aabd216a-4cb,5.890054231183033,0.05509763762509601
d7c8a9b1-743,5.324012159286015,0.08668625290536369
6dfcb7ea-e3a,0.8679274691126646,0.02562359344458509
7bd7a7a3-d96,1.4245790493889408,-0.08417574268855416
768f6fd1-3b1,1.841115794671732,-0.008734982143408843
7be3c1c5-97d,1.677128499737489,0.05917387212190062
11ed9e0f-04c,1.1839085656591442,0.05452918322186906
9ebfa42f-51e,1.7427932863304716,-0.044460017551456676
92761d7f-a5c,2.2639936338609647,0.09742695382730648
609e5234-1c7,1.8348658609568451,-0.006615496212775074
8372d66a-85e,1.9006475870437853,0.0008701068547545265
3ec5c2dc-5a1,5.667813471279098,0.07824713631665547
9dc6bc51-bcf,2.2152659350384827,0.08537407279203924
a7330f95-59b,1.4701720768000315,0.00373315699221477
c70f539c-136,1.110173611370651,0.050888526329096795
ffd1548b-2fa,1.4146747314646386,-0.05411912446792444
eabe58de-560,1.686386234197323,-0.050790327134564606
34e91411-fab,1.178039830574245,-0.08252424224340171
2ff89e1e-2f5,1.5417125421981865,-0.019629178042892326
cc76892f-013,0.6628563382545554,0.032518352641001336
4fe49331-ead,1.330699430478306,0.06434593636840835
2a253be0-722,2.2640556722174034,-0.01424679033819276
3b791123-669,0.6352204244283091,0.08567420644452595
4558da42-01b,0.9095612425709231,0.07319120123113665
5c4f6dcd-5b1,1.5867700160592864,0.0838675416077076
289e2d78-c7a,1.4836294016829576,-0.058906936987919045
95ca0a1b-09c,1.3302490006568035,0.10561933782715027
ccc08d91-a5a,0.30744149379839586,0.0468851677668336
43d1ce2f-fb3,0.5436378497266351,0.03299179423091969
b9827a39-d68,1.2025349952842426,0.08755798032104833
98147aad-dad,0.7386594964342656,0.025090291904247497
9fccd6c1-7fa,1.2651675734738892,-0.014910115724122763
2db81398-d30,1.54928866314631,-0.06732359553119249
1c706eb5-d51,1.416740690512789,-0.02086379612583822
1848027d-f68,1.6674567636588296,-0.0467372697367216
3fdbc6a6-254,1.211088338710686,-0.05853536197988729
62889454-dfe,1.8376594668695816,-0.06963752030843318
305b5d6c-ed7,1.3200085669573398,-0.014445318814921393
8200e452-518,1.2143551666113916,0.08394812755997294
ebcff7d4-609,0.2034873903784394,0.029108582277319717
11e27ea2-a0f,0.18155725481565135,0.03304405990801218
fd1227c0-8e5,1.1824078926779429,-0.06982208400679235
fd932c01-d91,0.465727154761993,0.06254336080732681
58d19adb-c8f,0.35885005452127977,0.03440335589193122
46d30da7-d53,1.6667258381852428,0.07117667424836183
d7fbed3a-777,0.8082401369353464,0.046042306843831704
dc50183f-159,1.5672482332582305,-0.046639713038036934
dfb41ea4-1f8,1.2107228996732204,-0.07336749470886533
05a69629-71e,1.4785043749480637,0.009219409373639742
5fa0a94b-dca,2.3987016427756123,-0.04226473396362895
5e662b44-bdf,1.0845406068903374,-0.05115191788075224
31090f28-72e,0.6830738615952525,0.05609768920996672
3d4ced1e-daf,1.3630295716968361,-0.0697023523008638
008a18c2-f75,1.4801833505190036,-0.05867831157822562
dbbe760e-47b,1.3260464123649938,-0.042736786236681146
4995cc47-ad2,1.3088209254118157,-0.06310574731226576
114fe9a7-0b2,0.7898365045585005,0.03744038782813186
5b3e5a1d-d9b,1.2609770306544819,0.10053181578111114
9eb8df9c-63e,0.5797671356907299,0.040190542702882914
111f0290-b18,0.5003544004170903,0.028672099208860602
75e3f516-6d3,1.1934373943036143,0.07407931819822489
c950ff17-9e9,0.2561787579569402,0.028532692658762127
74facf19-d86,1.1902319758210809,-0.07507284961307953
66fc8477-752,1.507314805010468,-0.03899643898354971
888b47cb-360,0.9314567542844434,0.04698450629587736
87220d6a-9fc,1.8339148182200415,0.012050661591988865
2f4ebbab-500,1.7053468786455162,-0.06593574761773735
f90d5f06-59d,1.502033207284354,0.06288652092142921
74fe9a1f-942,1.7540559595739473,-0.031057587687966126
76a3b97d-903,1.0990821042351573,0.03380922263554209
0688c791-01c,1.0779438074146643,0.08595697536598856
d8c33184-eaf,1.9366594741957734,-0.06732873686920271
82db27fd-eb4,0.8261522445681929,0.037818791975803956
41999eb9-0ad,1.2219596668647927,0.05510150052731999
0c5c52cf-3a6,1.158624002328524,0.029096489734001585
1fa8f93d-17d,1.093797276236393,-0.02464086956076289
db029128-cfa,0.8659631529350041,0.024068040649141587
204e9a39-a0e,1.5951123615128233,0.05248231917104362
70fcf341-873,1.11333934987701,-0.022174622361938845
505438b5-06e,1.0376302460432372,-0.0616293197845692
78b1192b-a5a,1.2043031075026709,-0.09023395776401893
43d3e90a-3bf,1.4195678302510655,0.043969588383362956
b14ec7db-b33,0.7128004360017124,0.04206080301044479
2f5c7a7f-b46,1.6185817854490612,0.04835866723272353
f5ae5f70-1e2,1.6305267018401555,-0.00751954561874385
a9f7f0a4-7be,1.6110521549438361,-0.06673887040780446
7fa813ee-edf,1.5964827127399892,0.031419232483988924
5774f37d-59b,1.518150277882527,-0.07099282407879698
bad961be-4a0,1.3352420326855248,0.07639961369392567
fa3bb006-92e,1.461201541896297,-0.020328595046121445
fb9d0af6-4fa,1.204078948035891,-0.02082902071918069
acda7232-118,0.8988314272773567,0.06996019717733837
8a6984af-798,0.7498888735083604,0.022720107590431526
383f2025-c47,1.433427355604827,-0.055008989650022544
1a580d96-c8c,0.9957458882313811,0.06221989439875808
437cb931-7fb,1.7692071463253356,0.06298522486295521
da482a03-429,1.9845948385952563,0.04168502432562715
b9fba7ae-b69,1.4683900621129258,-0.04734719778206348
8339eb95-bd3,0.9626403963761586,0.026001055663105843
ac772423-738,1.1006141204215771,0.0038309072516539144
12e5468f-cb0,1.4306872710228302,-0.062170080232124225
ca925170-707,1.3468236521171595,-0.054671975136945994
9bafe636-0fe,0.46899170949524194,0.0231671802143123
473a18dd-69f,1.8181358182181144,-0.06999985784955004
80f5ddc2-e30,1.1482557803056401,-0.027028115367773886
f3de3d27-ad5,1.374841083681971,-0.018626230373652408
96df51e8-49f,1.3981549513361275,-0.025213837785440174
15233788-314,1.4779039954588482,0.03995777824980751
effbd389-64e,1.4291736206982872,-0.020581715793258848
f9ced7c3-e01,1.4094149209237623,0.059873427185689554
15a73176-d82,2.530248954477564,0.09755683884021471
0d70018d-dc2,1.147296889944915,-0.05273031748370205
7872fd94-7d1,1.611098234076454,0.046262679291603326
96dfced7-185,1.678076810756786,-0.08277999733798003
fd781955-829,1.1088439332360773,-0.05734412216910689
e4a2c7cb-7b3,1.112208566076048,-0.061151405485576904
cdb2ce84-1b6,1.4432446206421572,0.05001354385293677
e71d8230-395,1.0154650191964654,0.09914189511210769
be483f4a-9c6,1.4747778913401226,-0.01864400969726937
143b5b84-663,0.9803541400519225,-0.0028934306129823617
b6621b0e-f9b,1.471135258783772,-0.02075490749476505
2c9cef6e-135,1.326984806666033,-0.021916686864401846
0466f510-586,2.1746270074227665,0.07200538341008234
93796340-ca6,1.218406386108341,-0.07284354110587277
b4b05eda-0c0,1.3244906045790328,-0.021348525624180104
6b90b1b9-ca8,0.986857826008204,-0.08462252250087388
ec93f92f-7bb,0.9963866527465803,-0.0843531879954027
ed590f43-f9c,1.029418576687183,-0.04452228545729048
19d6bf8a-a47,1.1833285683144512,-0.014029383364175585
6274199f-e96,0.5795008065731214,0.03222988342544042
29b69c26-e88,1.0819053648161143,-0.08313893618150309
0d0a6ad6-055,1.540578444048289,0.09061046005817741
0d75ac77-d77,1.432614058850506,-0.047582881199422444
3c5728ca-3f5,1.2164236650465206,-0.08023196194242249
1a9311c1-0a8,0.9618404163320465,0.08763863594651566
caf7db81-a11,1.3421974629078741,-0.08124111606356016
88950bdc-a17,2.2533726805225167,0.0650315958764538
75dc24ed-485,1.4220072948167015,-0.015291420087679475
6a9a1bcf-be5,6.332833635188385,0.11692012104934812
6644bef2-d53,1.356012271337979,-0.06274128635265003
4f6bfe99-2e0,1.3321756581244477,-0.07676034340771848
e45f0ee7-b36,1.8102769418687674,0.04322388315694303
861eb0b7-8d2,0.7416229138507799,0.03569061623115688
5f7561fe-604,1.0671874140644684,-0.029425809709340778
affe0fd4-772,1.0424807252124944,0.028981750832637432
c96ae7f7-058,1.898450421689045,-0.0644858279043038
ddf1b0c8-128,1.0907245885296688,-0.0014754956635170124
c932162b-1da,2.1222107452091126,-0.03757588370716819
9d5fca86-2a5,1.6138236593099613,0.040926844131911944
316e0e2b-197,1.6093967662302133,-0.05752166385851626
4a1e28d7-327,1.5275842699650317,-0.013775165643172105
78ff7325-31e,2.0759758753700037,0.05205997030003928
1b8b61ad-d2e,1.6068310986609922,0.08019974616778158
ab937b3a-7f8,1.0997501088602883,0.046413666042196544
5038abd3-611,1.4518519298216943,0.07334026758988887
4b75e7d9-84e,1.6494359123441087,-0.044059332823921604
1cf277a4-239,1.212507916036158,-0.02016859397642673
d6f2aa34-810,1.5317932009660153,0.11097676553694735
5a9a9bd1-bc8,1.2023961316063267,0.07297019659273052
f0753a48-099,1.3340947227006856,0.037986119611593594
f879aadd-461,1.2488565768472182,0.0930992452501267
40128c25-a10,1.3426833515484515,-0.02658455014919958
3c342694-38b,0.9841770347743733,-0.08139120461653004
44393451-68c,0.8134354414364058,0.03290652176740361
b7c3366e-f15,1.9310663662806749,0.04387114447769358
278b90e7-e89,0.9816803414177087,-0.034329291403357054
596e4fb6-47e,1.8220256440968612,-0.03921578836639028
e01e5016-bb9,1.2969861397549534,-0.06883112746832815
eced8ed2-a09,0.5918107634611088,0.027058168516063685
65781fa6-78b,0.981480519335216,-0.05146927033988846
22dcdbc4-c2f,0.9279458495673728,0.04512411115807269
80bfb3e2-b6f,0.9439777401063699,0.04786615372214165
6907d4b5-936,1.2602534812885031,0.029767574682579734
c07c483d-f2d,1.1062949021926365,-0.08008621000558996
b6213235-337,0.9920058670947939,0.056785629896899836
49fd1b8c-b16,0.02332886521404444,0.021766123601885234
7b1b6e30-7ba,1.4163972567061978,-0.05897547816925175
bc0f95d9-ece,0.62183221240218,0.031734505208626196
01d43402-017,1.1793343469313962,-0.07999048892468652
d57a6a4b-0d4,1.2701330719978638,-0.015456930313241302
bf4fc807-c95,0.03611635125881131,0.05538161183157475
c443016e-826,1.2474084094604403,-0.06112717874307749
865c420f-041,1.9153796279973343,0.0575301070259544
3ea75db9-809,1.118151758770571,-0.0054090456597869485
56628e68-2e0,1.2398901489375866,-0.0231067825298657
d4c0c3f7-4cb,0.23624477201559724,0.034433243316685624
484c2960-e80,1.1197969167545896,-0.07464948997419035
cd0d3adc-fd0,0.6452525262302244,0.02654008574622213
a6fb1ac4-3a6,1.276566865956013,-0.027497994434732997
73a03d24-dfb,1.103950718661391,-0.02478153315508097
b2f145ca-591,1.73262748551396,-0.06605548237948655
6a8b7e81-94e,0.4435595895288727,0.03355689993769562
413a740d-557,1.3048854726533865,0.09547828045373918
5b807072-245,0.594861667687003,0.05299340792214835
0e333032-bcb,1.3366786485831614,-0.08664296387041709
46b28d4c-6a3,1.2056947447283772,0.0907681534375746
979334cf-cf8,0.8926459758328634,-0.04046119275282284
e77c3ce9-4a9,0.8722174825377995,-0.08873276689339077
42ebc98e-15b,0.8939151606395768,-0.08118175651378828
6038a6cf-9f1,0.8459017450067299,-0.06787393510133638
91c66b37-a0b,1.2238518194841241,0.028448812070531626
2d4f8822-8e6,0.880528910602763,0.0534592159707058
4593546c-08c,1.3655711417730305,-0.070099619327257
fec8c213-0ec,1.2183861379438343,-0.058150199546593895
419a3ce5-02d,1.2803743300113302,-0.06295583368213364
ee0c74d5-c2d,1.3737273921894815,0.004066440426992224
1bce8afd-7d1,0.9200270659830996,-0.01700141959298984
95598524-26b,1.5677743335289056,0.04112661126564332
affe99e4-9f1,1.376043639239373,-0.04679401461864541
f4a48841-1b7,1.2503327194727598,0.03801882048364391
4e828cee-e8b,1.3497375875344373,0.03980257550076949
a698429c-83d,0.881802423813552,0.11344436033579108
9497ff54-267,0.894052631192874,-0.029296344281307563
a83935fd-c3f,1.123771212921692,-0.01126585197597818
4a9cfd95-f1f,1.9921560381910537,-0.043842731425494
5248ad57-74d,1.492356096706208,-0.05069456531630245
d7ad517d-d6e,1.6062449336404243,-0.007510234825132078
1852d81b-9ce,1.1545963246667161,-0.05861355258265055
f6a0da07-bea,1.5078993633686832,-0.0499389638342041
